make,model,price,engine,cylinders,fuel,mileage,transmission,trim,body,doors,drivetrain,vehicle_age
2,143,-0.039947206555794354,"gasoline direct injection, DOHC, variable valve control,",-0.646720197947545,4,-0.12426786815210669,20,sDrive30i,6,4.0,3,-0.28135375487034925
15,23,-1.1833034719303448,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12025677373828035,19,Latitude,6,4.0,1,-0.28135375487034925
23,0,0.1957043095684918,"4L V-8 VVT variable valve control, regular unleaded, engi",2.3156278630510387,4,-0.13429560418667252,32,Tradesman Regular Cab 4x4 8&#39; Box,5,2.0,1,-0.28135375487034925
24,81,-0.5579476574990301,16V GDI DOHC,-0.646720197947545,4,-0.11825122653136719,33,Limited,6,4.0,0,-0.28135375487034925
15,140,2.056296130908005,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.09217911284149602,19,Series II,6,4.0,1,-0.28135375487034925
8,44,-1.0462414075577116,12V PDI DOHC Turbo,-1.3873072131971909,4,-0.11825122653136719,32,ST-Line,6,4.0,2,-0.28135375487034925
27,16,0.6551030172367328,c Motor,-3.6090682589461287,3,-0.13429560418667252,32,Twin Ultimate,6,4.0,0,3.0747946067973886
15,23,-0.6403039393684132,"gasoline direct injection, DOHC, variable valve control,",-0.646720197947545,4,-0.08616247122075651,32,Trailhawk,6,4.0,1,3.0747946067973886
26,124,-1.3431460847044299,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12426786815210669,16,1.5T S,6,4.0,0,-0.28135375487034925
15,58,-0.05044465641299562,OHV,0.8344538325517469,4,-0.11424013211754086,19,Laredo,6,4.0,1,-0.28135375487034925
26,124,-1.1226455271369291,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11223458491062768,16,1.5T SE,6,4.0,0,-0.28135375487034925
15,140,1.228404466912235,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.09418466004840918,19,Base,6,4.0,1,3.0747946067973886
26,124,-1.1438568691164286,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12226232094519353,16,1.5T SE,6,4.0,0,-0.28135375487034925
7,61,-0.012891923418677688,"4 gasoline direct injection, DOHC, Multiair variable valv",-0.646720197947545,4,-0.13429560418667252,7,Hornet R/T Plus Eawd,6,4.0,0,-0.28135375487034925
12,135,-0.7496072832423645,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,0.3490412726794007,9,SEL Convenience,6,4.0,0,-0.28135375487034925
8,45,1.6363440260536801,24V PDI DOHC Twin Turbo,0.8344538325517469,4,-0.10822349049680136,3,Limited,6,4.0,1,-0.28135375487034925
23,87,0.06746226749855881,24V MPFI DOHC,0.8344538325517469,4,-0.11424013211754086,28,Low Roof,0,3.0,2,-0.28135375487034925
7,61,0.11075072051794548,"4 gasoline direct injection, DOHC, Multiair variable valv",-0.646720197947545,4,-0.13429560418667252,7,Hornet R/T Plus Eawd,6,4.0,0,-0.28135375487034925
7,61,-0.16061376934733468,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11223458491062768,28,GT,6,4.0,0,-0.28135375487034925
26,124,-1.1436404268513316,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11223458491062768,16,1.5T SE,6,4.0,0,-0.28135375487034925
22,68,-1.3611107927074755,"4 DOHC, CVTCS variable valve control, regular unleaded, e",-0.646720197947545,4,-0.12426786815210669,35,SV,6,4.0,2,-0.28135375487034925
8,132,0.12968941871392714,24V PDI DOHC Flexible Fuel,0.8344538325517469,2,-0.13229005697975935,19,148 WB Medium Roof Cargo,0,3.0,3,-0.28135375487034925
12,64,-0.6456608854295622,c,-0.646720197947545,3,-0.11022903770371452,32,SE,6,4.0,3,-0.28135375487034925
23,88,0.006046774777303979,"6 DOHC, variable valve control, regular unleaded, engine",0.8344538325517469,4,-0.13429560418667252,32,High Roof,0,3.0,2,3.0747946067973886
8,34,-0.16061376934733468,16V GDI DOHC Turbo,-0.646720197947545,4,1.263570799031805,19,ST-Line,6,4.0,0,-0.28135375487034925
16,32,-0.465635031435188,c,-0.646720197947545,3,-0.10822349049680136,32,Wind,6,4.0,0,-0.28135375487034925
15,57,-0.05688381379962939,"gasoline direct injection, DOHC, intercooled turbo, premi",-0.646720197947545,4,-0.03201269663410101,19,Base,6,4.0,1,-0.28135375487034925
24,66,-0.9758976714012083,16V GDI DOHC,-0.646720197947545,4,-0.12426786815210669,33,RS,2,4.0,0,-0.28135375487034925
15,57,0.19792284278573538,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11223458491062768,19,Base,6,4.0,1,-0.28135375487034925
15,58,-0.053799511521998085,OHV,0.8344538325517469,4,-0.11424013211754086,19,Laredo,6,4.0,1,-0.28135375487034925
8,45,1.1905270705202717,24V PDI DOHC Twin Turbo,0.8344538325517469,4,-0.12025677373828035,3,XLT,6,4.0,1,-0.28135375487034925
11,17,-0.6584309790702814,16V GDI DOHC Turbo,-0.646720197947545,4,-0.13429560418667252,33,EX-L,6,4.0,0,-0.28135375487034925
16,119,-1.5764167359126497,"DOHC, D-CVVT variable valve control, regular unleaded, en",-0.646720197947545,4,-0.12426786815210669,32,S,2,4.0,2,-0.28135375487034925
12,135,-0.6925206358230483,"ream 1.6L I-4 gasoline direct injection, DOHC, CVVD varia",-0.646720197947545,5,-0.13229005697975935,9,SEL Convenience,6,4.0,0,-0.28135375487034925
16,120,-0.8846131460965767,16V PDI DOHC,-0.646720197947545,4,-0.13229005697975935,19,X-Line,6,4.0,0,-0.28135375487034925
6,1,-0.7650829051967952,24V MPFI DOHC,0.8344538325517469,4,-0.11424013211754086,19,Touring L,7,4.0,3,3.0747946067973886
9,110,-0.10092981474685532,16V GDI OHV,2.3156278630510387,4,-0.12827896256593302,3,Pro,5,2.0,3,-0.28135375487034925
7,61,-0.27013355548638296,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12426786815210669,9,R/T Plus,6,4.0,0,-0.28135375487034925
26,124,-1.1923399364981417,"4 gasoline direct injection, DOHC, variable valve control",-0.646720197947545,4,-0.0019294885304034987,15,1.5T S,6,4.0,0,-0.28135375487034925
22,68,-1.3908174935920294,16V MPFI DOHC,-0.646720197947545,4,-0.11022903770371452,33,SR,6,4.0,2,-0.28135375487034925
22,68,-1.3908174935920294,16V MPFI DOHC,-0.646720197947545,4,-0.11022903770371452,33,SR,6,4.0,2,-0.28135375487034925
22,68,-1.3556456255137779,16V MPFI DOHC,-0.646720197947545,4,-0.11022903770371452,33,SR,6,4.0,2,-0.28135375487034925
21,7,1.2892788539707474,16V PDI DOHC Turbo,-0.646720197947545,4,-0.12426786815210669,28,Base 4MATIC,7,4.0,0,-0.28135375487034925
15,58,-0.18799371588209676,OHV,0.8344538325517469,4,-0.11424013211754086,19,Laredo,6,4.0,1,-0.28135375487034925
7,61,-0.3594701004051422,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.09819575446223552,9,R/T,6,4.0,0,-0.28135375487034925
7,29,-0.15439105422579785,16V MPFI OHV,2.3156278630510387,4,-0.09017356563458286,19,Pursuit,6,4.0,0,3.0747946067973886
23,2,1.666267169203331,"6.7L I-6 diesel direct injection, VVT intercooled turbo,",0.8344538325517469,0,-0.11223458491062768,32,Laramie Crew Cab 4x4 8&#39; Box,5,4.0,1,-0.28135375487034925
5,42,-0.8742239173719238,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12226232094519353,9,1LT,6,4.0,0,-0.28135375487034925
16,120,-0.7758509078853677,16V PDI DOHC,-0.646720197947545,4,-0.05206816870323268,19,X-Line,6,4.0,0,-0.28135375487034925
8,75,-0.7349974303483215,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12627341535901987,19,XLT,5,4.0,0,-0.28135375487034925
12,135,-0.6670886696741587,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11424013211754086,9,SEL Convenience,6,4.0,0,-0.28135375487034925
15,139,1.3252623805431127,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.11424013211754086,19,Series II,6,4.0,1,-0.28135375487034925
16,120,-0.7972245815636898,16V PDI DOHC,-0.646720197947545,4,0.14848655198808403,19,X-Line,6,4.0,0,-0.28135375487034925
7,61,-0.3528145007534115,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12426786815210669,9,R/T Plus,6,4.0,0,-0.28135375487034925
15,58,-0.016084446828857454,"ar 3.6L V-6 DOHC, variable valve control, regular unleade",0.8344538325517469,4,-0.12025677373828035,32,Altitude,6,4.0,1,-0.28135375487034925
12,69,-1.2217219739850504,16V MPFI DOHC,-0.646720197947545,4,-0.13429560418667252,33,SE,6,4.0,0,-0.28135375487034925
8,44,-1.127028483005142,12V PDI DOHC Turbo,-1.3873072131971909,4,-0.11424013211754086,19,Active,6,4.0,2,-0.28135375487034925
8,34,-0.547504318208103,16V GDI DOHC Turbo,-0.646720197947545,4,-0.1302845097728462,19,SE,6,4.0,0,-0.28135375487034925
16,120,-0.8083172476499076,16V PDI DOHC,-0.646720197947545,4,-0.11424013211754086,19,SX-Prestige,6,4.0,2,-0.28135375487034925
16,32,-0.3622297392851281,c,-0.646720197947545,3,-0.10621794328988819,32,Wind,6,4.0,0,-0.28135375487034925
8,15,-0.7855908098147297,oBoost,-1.3873072131971909,4,-0.13429560418667252,19,Outer Banks,6,4.0,1,-0.28135375487034925
16,49,-1.5726289962734534,16V MPFI DOHC,-0.646720197947545,4,-0.11825122653136719,33,LXS,7,4.0,2,-0.28135375487034925
22,137,-1.5849662053839788,16V MPFI DOHC,-0.646720197947545,4,-0.12627341535901987,33,S,7,4.0,2,-0.28135375487034925
8,46,-0.34891853998166666,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11825122653136719,3,XLT,6,4.0,3,-0.28135375487034925
15,140,0.9002238824590099,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.09418466004840918,19,Base,6,4.0,1,-0.28135375487034925
23,87,-0.07095256103093005,24V MPFI DOHC,0.8344538325517469,4,-0.11022903770371452,28,Low Roof,0,3.0,2,-0.28135375487034925
12,135,-0.6987433509445852,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12426786815210669,9,SEL Convenience,6,4.0,0,-0.28135375487034925
15,57,0.9215434455710577,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.07613473518619068,19,Trailhawk,6,4.0,1,-0.28135375487034925
12,135,-0.6939275105461784,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12426786815210669,9,SEL Convenience,6,4.0,0,-0.28135375487034925
15,57,1.470765693254526,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12226232094519353,19,Overland,6,4.0,1,-0.28135375487034925
15,57,1.0918835082023444,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.08616247122075651,19,Overland,6,4.0,1,-0.28135375487034925
15,23,-0.7468476443623786,16V GDI DOHC Turbo,-0.646720197947545,4,-0.10020130166914869,19,Latitude,6,4.0,1,-0.28135375487034925
15,57,0.6606764055629788,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11223458491062768,19,Base,6,4.0,1,-0.28135375487034925
23,2,0.9368026252603916,oled Turbo Diesel I-6 6.7 L/408,0.8344538325517469,0,0.4593463690596249,32,Tradesman,5,4.0,1,-0.28135375487034925
12,135,-0.5031336538632317,"ream 1.6L I-4 gasoline direct injection, DOHC, CVVD varia",-0.646720197947545,5,-0.10220684887606185,32,Limited,6,4.0,0,-0.28135375487034925
15,55,0.2427805022270748,24V MPFI DOHC,0.8344538325517469,4,-0.12426786815210669,32,Sport,5,4.0,1,-0.28135375487034925
15,58,0.5162553041770501,"ar 3.6L V-6 DOHC, variable valve control, regular unleade",0.8344538325517469,4,-0.11825122653136719,32,Limited,6,4.0,1,-0.28135375487034925
23,0,1.0379352736269336,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.13429560418667252,32,Tradesman,5,4.0,1,-0.28135375487034925
21,122,0.4817868734603634,16V DDI DOHC Turbo Diesel,-0.646720197947545,0,-0.11424013211754086,28,Standard Roof,0,3.0,3,-0.28135375487034925
7,61,-0.022361272516668522,"4 gasoline direct injection, DOHC, Multiair variable valv",-0.646720197947545,4,-0.13429560418667252,7,Hornet R/T Plus Eawd,6,4.0,0,-0.28135375487034925
15,139,1.02548984338386,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.09418466004840918,19,Base,6,4.0,1,-0.28135375487034925
22,76,-0.35919954757377104,"6 DOHC, variable valve control, regular unleaded, engine",0.8344538325517469,4,-0.12226232094519353,32,SV Intelligent AWD,6,4.0,0,-0.28135375487034925
5,113,-0.061591433065487686,"8 gasoline direct injection, variable valve control, regu",2.3156278630510387,4,-0.07212364077236434,32,WT,5,4.0,3,-0.28135375487034925
